,transaction_id,customer_id,total_price
6103,581448,15208,99.04
6104,581448,15208,6.19
6105,581448,15208,18.57
6106,581449,12748,6.19
6107,581449,12748,6.19
6108,581449,12748,12.38
6109,581449,12748,6.19
6110,581449,12748,6.19
6111,581449,12748,6.19
6112,581449,12748,6.19
6113,581449,12748,12.38
6114,581449,12748,6.19
6115,581449,12748,6.19
6116,581449,12748,6.19
6117,581449,12748,6.19
6118,581449,12748,6.19
6119,581449,12748,6.19
6120,581449,12748,6.19
6121,581449,12748,6.19
6122,581449,12748,6.19
6123,581449,12748,12.38
6124,581449,12748,6.04
6125,581450,16794,12.08
6126,581450,16794,12.38
6127,581450,16794,24.76
6128,581450,16794,12.38
6129,581450,16794,12.38
6130,581450,16794,12.38
6131,581450,16794,18.57
6132,581450,16794,12.38
6133,581450,16794,6.19
6134,581450,16794,24.76
6135,581450,16794,6.19
6136,581450,16794,18.57
6137,581450,16794,12.38
6138,581450,16794,6.19
6139,581450,16794,28.96
6140,581450,16794,14.48
6141,581450,16794,7.24
6142,581450,16794,6.04
6143,581450,16794,12.38
6144,581450,16794,6.04
6145,581450,16794,6.19
6146,581450,16794,6.19
6147,581450,16794,12.38
6148,581450,16794,30.95
6149,581450,16794,12.08
6150,581450,16794,6.04
6151,581450,16794,18.57
6152,581450,16794,6.04
6153,581450,16794,14.48
6154,581450,16794,28.96
6155,581451,17144,49.52
6156,581451,17144,6.19
6157,581451,17144,18.57
6158,581451,17144,12.38
6159,581451,17144,74.28
6160,581451,17144,18.57
6161,581451,17144,37.14
6162,581451,17144,37.14
6163,581451,17144,12.38
6164,581451,17144,49.52
6165,581451,17144,74.28
6166,581451,17144,12.38
6167,581451,17144,12.38
6168,581451,17144,37.14
6169,581451,17144,12.38
6170,581451,17144,18.57
6171,581451,17144,12.38
6172,581451,17144,37.14
6173,581451,17144,49.52
6174,581451,17144,49.52
6175,581451,17144,74.28
6176,581451,17144,12.38
6177,581451,17144,12.08
6178,581451,17144,24.76
6179,581451,17144,61.9
6180,581452,17675,148.56
6181,581452,17675,222.84
6182,581452,17675,148.56
6183,581452,17675,247.6
6184,581452,17675,12.08
6185,581452,17675,12.38
6186,581452,17675,24.76
6187,581452,17675,74.28
6188,581452,17675,74.28
6189,581452,17675,74.28
6190,581452,17675,148.56
6191,581452,17675,222.84
6192,581452,17675,74.28
6193,581452,17675,148.56
6194,581452,17675,86.88
6195,581452,17675,57.92
6196,581452,17675,57.92
6197,581452,17675,231.68
6198,581453,16401,173.76
6199,581453,16401,173.76
6200,581453,16401,173.76
6201,581453,16401,173.76
6202,581453,16401,724.0
6203,581453,16401,173.76
6204,581453,16401,173.76
6205,581453,16401,173.76
6206,581453,16401,148.56
6207,581453,16401,37.14
6208,581453,16401,37.14
6209,581453,16401,37.14
6210,581453,16401,148.56
6211,581453,16401,148.56
6212,581453,16401,99.04
6213,581453,16401,222.84
6214,581453,16401,148.56
6215,581453,16401,61.9
6216,581453,16401,61.9
6217,581454,15156,37.14
6218,581454,15156,74.28
6219,581454,15156,72.48
6220,581454,15156,18.12
6221,581454,15156,24.76
6222,581454,15156,74.28
6223,581454,15156,74.28
6224,581454,15156,74.28
6225,581454,15156,37.14
6226,581454,15156,74.28
6227,581455,18102,61.9
6228,581455,18102,61.9
6229,581455,18102,74.28
6230,581455,18102,61.9
6231,581455,18102,61.9
6232,581455,18102,74.28
6233,581455,18102,74.28
6234,581455,18102,111.42
6235,581455,18102,111.42
6236,581455,18102,61.9
6237,581455,18102,111.42
6238,581456,17530,37.14
6239,581456,17530,6.19
6240,581456,17530,18.57
6241,581456,17530,12.38
6242,581456,17530,12.38
6243,581456,17530,12.38
6244,581456,17530,12.38
6245,581456,17530,18.57
6246,581456,17530,6.19
6247,581456,17530,12.38
6248,581456,17530,18.57
6249,581456,17530,30.95
6250,581456,17530,12.38
6251,581456,17530,68.09
6252,581456,17530,61.9
6253,581456,17530,37.14
6254,581456,17530,74.28
6255,581456,17530,49.52
6256,581456,17530,37.14
6257,581456,17530,49.52
6258,581456,17530,74.28
6259,581456,17530,24.76
6260,581456,17530,12.38
6261,581456,17530,6.19
6262,581456,17530,24.76
6263,581456,17530,6.19
6264,581456,17530,18.57
6265,581456,17530,61.9
6266,581456,17530,12.38
6267,581456,17530,18.57
6268,581456,17530,24.76
6269,581456,17530,18.57
6270,581456,17530,18.57
6271,581456,17530,6.19
6272,581456,17530,49.52
6273,581456,17530,49.52
6274,581456,17530,24.16
6275,581456,17530,6.19
6276,581456,17530,7.24
6277,581457,18102,2005.56
6278,581457,18102,2005.56
6279,581457,18102,5053.52
6280,581457,18102,1262.76
6281,581457,18102,868.8
6282,581457,18102,868.8
6283,581457,18102,868.8
6284,581457,18102,912.24
6285,581457,18102,761.04
6286,581457,18102,761.04
6287,581457,18102,761.04
6288,581458,17949,9060.0
6289,581459,17949,7248.0
6290,581461,13318,297.12
6291,581461,13318,74.28
6292,581461,13318,72.48
6293,581461,13318,72.48
6294,581467,13077,12.08
6295,581467,13077,24.16
6296,581467,13077,30.2
6297,581467,13077,6.19
6298,581467,13077,18.57
6299,581467,13077,12.38
6300,581467,13077,12.38
6301,581467,13077,24.76
6302,581467,13077,18.57
6303,581467,13077,6.19
6304,581467,13077,6.19
6305,581467,13077,18.57
6306,581467,13077,12.38
6307,581467,13077,12.38
6308,581467,13077,12.38
6309,581467,13077,6.19
6310,581467,13077,12.38
6311,581467,13077,297.12
6312,581467,13077,18.57
6313,581467,13077,6.19
6314,581467,13077,12.38
6315,581467,13077,6.19
6316,581467,13077,18.57
6317,581467,13077,18.57
6318,581467,13077,18.57
6319,581467,13077,12.38
6320,581467,13077,12.38
6321,581467,13077,18.57
6322,581467,13077,12.38
6323,581467,13077,154.75
6324,581467,13077,543.0
6325,581467,13077,28.96
6326,581467,13077,28.96
6327,581467,13077,14.48
6328,581467,13077,7.24
6329,581467,13077,14.48
6330,581467,13077,7.24
6331,581467,13077,14.48
6332,581467,13077,7.24
6333,581467,13077,14.48
6334,581467,13077,14.48
6335,581467,13077,7.24
6336,581467,13077,36.2
6337,581467,13077,7.24
6338,581467,13077,14.48
6339,581467,13077,28.96
6340,581467,13077,28.96
6341,581467,13077,14.48
6342,581467,13077,21.72
6343,581469,14606,7.24
6344,581469,14606,7.24
6345,581469,14606,14.48
6346,581469,14606,7.24
6347,581469,14606,7.24
6348,581469,14606,21.72
6349,581469,14606,7.24
6350,581469,14606,14.48
6351,581469,14606,14.48
6352,581469,14606,7.24
6353,581469,14606,14.48
6354,581469,14606,7.24
6355,581469,14606,7.24
6356,581469,14606,7.24
6357,581469,14606,7.24
6358,581469,14606,7.24
6359,581469,14606,28.96
6360,581469,14606,28.96
6361,581469,14606,72.48
6362,581469,14606,6.04
6363,581469,14606,6.04
6364,581469,14606,6.04
6365,581469,14606,18.12
6366,581469,14606,6.19
6367,581469,14606,6.19
6368,581469,14606,12.38
6369,581469,14606,6.19
6370,581469,14606,6.19
6371,581469,14606,6.19
6372,581469,14606,6.19
6373,581469,14606,6.19
6374,581469,14606,37.14
6375,581469,14606,6.19
6376,581471,14702,6.19
6377,581471,14702,6.19
6378,581471,14702,6.19
6379,581471,14702,6.19
6380,581471,14702,6.19
6381,581471,14702,6.19
6382,581471,14702,6.19
6383,581471,14702,6.19
6384,581471,14702,6.19
6385,581471,14702,6.19
6386,581471,14702,12.38
6387,581471,14702,74.28
6388,581471,14702,74.28
6389,581471,14702,18.57
6390,581471,14702,24.76
6391,581471,14702,12.38
6392,581471,14702,6.19
6393,581471,14702,24.76
6394,581471,14702,6.19
6395,581471,14702,18.12
6396,581471,14702,24.76
6397,581471,14702,12.38
6398,581471,14702,24.76
6399,581471,14702,37.14
6400,581471,14702,12.38
6401,581471,14702,12.38
6402,581471,14702,12.38
6403,581472,15796,37.14
6404,581472,15796,74.28
6405,581472,15796,74.28
6406,581472,15796,74.28
6407,581472,15796,24.76
6408,581472,15796,24.76
6409,581472,15796,74.28
6410,581472,15796,74.28
6411,581472,15796,18.57
6412,581472,15796,74.28
6413,581472,15796,74.28
6414,581472,15796,74.28
6415,581472,15796,12.38
6416,581472,15796,37.14
6417,581472,15796,37.14
6418,581472,15796,37.14
6419,581472,15796,37.14
6420,581473,12748,6.19
6421,581473,12748,6.19
6422,581473,12748,6.19
6423,581473,12748,6.19
6424,581473,12748,18.57
6425,581473,12748,6.19
6426,581473,12748,6.19
6427,581473,12748,6.19
6428,581473,12748,6.19
6429,581473,12748,72.48
6430,581473,12748,6.19
6431,581473,12748,6.19
6432,581473,12748,6.19
6433,581473,12748,6.19
6434,581473,12748,6.19
6435,581473,12748,6.19
6436,581473,12748,6.19
6437,581473,12748,18.57
6438,581473,12748,6.19
6439,581473,12748,6.04
6440,581473,12748,6.04
6441,581473,12748,36.24
6442,581473,12748,6.19
6443,581473,12748,6.19
6444,581473,12748,12.38
6445,581473,12748,6.19
6446,581473,12748,6.19
6447,581473,12748,6.19
6448,581473,12748,6.04
6449,581473,12748,6.04
6450,581473,12748,12.38
6451,581473,12748,12.38
6452,581474,12748,6.19
6453,581474,12748,6.19
6454,581474,12748,6.19
6455,581474,12748,6.19
6456,581474,12748,6.19
6457,581474,12748,6.19
6458,581474,12748,6.19
6459,581474,12748,6.19
6460,581474,12748,6.19
6461,581474,12748,6.19
6462,581474,12748,6.19
6463,581474,12748,6.19
6464,581474,12748,6.19
6465,581474,12748,6.19
6466,581474,12748,6.19
6467,581474,12748,6.19
6468,581474,12748,6.19
6469,581474,12748,6.19
6470,581474,12748,6.19
6471,581474,12748,6.19
6472,581474,12748,6.19
6473,581474,12748,6.19
6474,581474,12748,6.19
6475,581474,12748,6.19
6476,c581228,16019,-37.14
6477,c581228,16019,-74.28
6478,c581228,16019,-37.14
6479,c581228,16019,-148.56
6480,c581228,16019,-222.84
6481,c581229,12558,-148.56
6482,c581229,12558,-148.56
6483,c581229,12558,-148.56
6484,c581229,12558,-222.84
6485,c581229,12558,-74.28
6486,c581229,12558,-74.28
6487,c581229,12558,-74.28
6488,c581229,12558,-74.28
6489,c581229,12558,-61.9
6490,c581229,12558,-61.9
6491,c581229,12558,-123.8
6492,c581235,15950,-6.19
6493,c581235,15950,-12.38
6494,c581235,15950,-12.38
6495,c581235,15950,-6.19
6496,c581235,15950,-6.19
6497,c581305,16933,-6.19
6498,c581305,16933,-6.19
6499,c581316,12523,-6.19
6500,c581316,12523,-6.19
6501,c581316,12523,-6.19
6502,c581322,18223,-6.19
6503,c581322,18223,-6.19
6504,c581323,14442,-6.19
6505,c581330,15877,-154.75
6506,c581330,15877,-619.0
6507,c581384,17673,-12.38
6508,c581390,13081,-18.57
6509,c581390,13081,-61.9
6510,c581393,16892,-18.57
6511,c581406,NA,-1485.6
6512,c581406,NA,-1857.0
6513,c581409,12476,-6.19
6514,c581409,12476,-18.57
6515,c581409,12476,-18.57
6516,c581409,12476,-12.38
6517,c581409,12476,-6.19
6518,c581409,12476,-6.19
6519,c581409,12476,-6.19
6520,c581409,12476,-6.19
6521,c581409,12476,-6.19
6522,c581409,12476,-7.24
6523,c581409,12476,-14.48
6524,c581409,12476,-7.24
6525,c581409,12476,-36.2
6526,c581460,13078,-36.2
6527,c581460,13078,-7.24
6528,c581462,12985,-297.12
6529,c581462,12985,-445.68
6530,c581463,17526,-12.38
6531,c581464,15951,-6.19
6532,c581464,15951,-37.14
6533,c581465,15755,-12.38
6534,c581465,15755,-6.19
6535,c581465,15755,-24.16
6536,c581465,15755,-18.12
6537,c581466,13883,-6.19
6538,c581466,13883,-12.38
6539,c581466,13883,-6.19
6540,c581466,13883,-12.38
6541,c581466,13883,-6.19
6542,c581468,13599,-61.9
6543,c581468,13599,-74.28
6544,c581470,17924,-24.76
6545,581000,12720,74.28
6546,581000,12720,37.14
6547,581000,12720,12.38
6548,581000,12720,12.38
6549,581000,12720,74.28
6550,581000,12720,74.28
6551,581000,12720,24.76
6552,581000,12720,18.57
6553,581000,12720,74.28
6554,581000,12720,74.28
6555,581000,12720,148.56
6556,581000,12720,99.04
6557,581000,12720,99.04
6558,581000,12720,49.52
6559,581000,12720,49.52
6560,581000,12720,37.14
6561,581000,12720,37.14
6562,581000,12720,12.38
6563,581001,12583,37.14
6564,581001,12583,297.12
6565,581001,12583,297.12
6566,581001,12583,198.08
6567,581001,12583,148.56
6568,581001,12583,74.28
6569,581001,12583,74.28
6570,581001,12583,74.28
6571,581001,12583,18.57
6572,581001,12583,37.14
6573,581001,12583,49.52
6574,581001,12583,49.52
6575,581001,12583,74.28
6576,581001,12583,74.28
6577,581001,12583,74.28
6578,581001,12583,74.28
6579,581001,12583,111.42
6580,581001,12583,148.56
6581,581002,14708,37.14
6582,581002,14708,37.14
6583,581002,14708,18.57
6584,581002,14708,99.04
6585,581002,14708,74.28
6586,581002,14708,74.28
6587,581002,14708,74.28
6588,581002,14708,99.04
6589,581002,14708,309.5
6590,581002,14708,74.28
6591,581002,14708,74.28
6592,581002,14708,148.56
6593,581002,14708,111.42
6594,581002,14708,74.28
6595,581003,14911,74.28
6596,581003,14911,74.28
6597,581003,14911,55.71
6598,581003,14911,55.71
6599,581003,14911,297.12
6600,581003,14911,148.56
6601,581003,14911,148.56
6602,581003,14911,49.52
6603,581003,14911,297.12
6604,581003,14911,74.28
6605,581003,14911,49.52
6606,581003,14911,148.56
6607,581003,14911,49.52
6608,581003,14911,148.56
6609,581003,14911,74.28
6610,581003,14911,74.28
6611,581003,14911,74.28
6612,581003,14911,49.52
6613,581003,14911,148.56
6614,581003,14911,148.56
6615,581003,14911,148.56
6616,581003,14911,74.28
6617,581003,14911,111.42
6618,581003,14911,74.28
6619,581003,14911,74.28
6620,581003,14911,148.56
6621,581003,14911,37.14
6622,581003,14911,148.56
6623,581003,14911,37.14
6624,581003,14911,6.19
6625,581003,14911,12.38
6626,581003,14911,12.38
6627,581003,14911,37.14
6628,581003,14911,148.56
6629,581003,14911,74.28
6630,581003,14911,12.38
6631,581003,14911,148.56
6632,581003,14911,37.14
6633,581003,14911,24.76
6634,581003,14911,24.76
6635,581003,14911,28.96
6636,581003,14911,86.88
6637,581003,14911,86.88
6638,581003,14911,86.88
6639,581003,14911,14.48
6640,581003,14911,14.48
6641,581003,14911,173.76
6642,581003,14911,115.84
6643,581003,14911,86.88
6644,581003,14911,173.76
6645,581003,14911,49.52
6646,581003,14911,49.52
6647,581003,14911,49.52
6648,581003,14911,49.52
6649,581003,14911,74.28
6650,581003,14911,74.28
6651,581003,14911,148.56
6652,581003,14911,24.76
6653,581003,14911,12.38
6654,581003,14911,12.38
6655,581003,14911,49.52
6656,581003,14911,24.76
6657,581003,14911,61.9
6658,581004,16539,61.9
6659,581004,16539,61.9
6660,581004,16539,61.9
6661,581004,16539,61.9
6662,581004,16539,37.14
6663,581004,16539,37.14
6664,581004,16539,24.76
6665,581005,12828,74.28
6666,581005,12828,6.19
6667,581005,12828,74.28
6668,581005,12828,148.56
6669,581005,12828,111.42
6670,581006,14911,99.04
6671,581006,14911,297.12
6672,581006,14911,18.57
6673,581006,14911,74.28
6674,581006,14911,148.56
6675,581006,14911,148.56
6676,581006,14911,74.28
6677,581006,14911,37.14
6678,581006,14911,74.28
6679,581006,14911,148.56
6680,581006,14911,148.56
6681,581006,14911,148.56
6682,581006,14911,148.56
6683,581006,14911,18.57
6684,581006,14911,55.71
6685,581006,14911,74.28
6686,581006,14911,37.14
6687,581006,14911,12.38
6688,581006,14911,6.19
6689,581006,14911,74.28
6690,581006,14911,37.14
6691,581006,14911,24.76
6692,581006,14911,37.14
6693,581006,14911,297.12
6694,581006,14911,49.52
6695,581006,14911,74.28
6696,581006,14911,24.76
6697,581006,14911,37.14
6698,581006,14911,74.28
6699,581006,14911,49.52
6700,581006,14911,74.28
6701,581006,14911,49.52
6702,581006,14911,37.14
6703,581006,14911,18.57
6704,581006,14911,18.57
6705,581006,14911,6.19
6706,581006,14911,24.76
6707,581006,14911,74.28
6708,581006,14911,37.14
6709,581006,14911,37.14
6710,581006,14911,49.52
6711,581006,14911,173.76
6712,581006,14911,86.88
6713,581006,14911,86.88
6714,581006,14911,61.9
6715,581006,14911,61.9
6716,581006,14911,61.9
6717,581006,14911,72.4
6718,581006,14911,72.4
6719,581006,14911,61.9
6720,581006,14911,61.9
6721,581006,14911,72.4
6722,581007,12912,347.52
6723,581007,12912,289.6
6724,581008,13089,86.88
6725,581008,13089,1042.56
6726,581010,17503,148.56
6727,581010,17503,148.56
6728,581010,17503,111.42
6729,581010,17503,24.16
6730,581010,17503,144.96
6731,581010,17503,72.48
6732,581010,17503,74.28
6733,581010,17503,74.28
6734,581010,17503,148.56
6735,581010,17503,148.56
6736,581010,17503,74.28
6737,581010,17503,74.28
6738,581010,17503,74.28
6739,581010,17503,148.56
6740,581010,17503,216.65
6741,581011,14397,297.12
6742,581011,14397,297.12
6743,581011,14397,148.56
6744,581011,14397,123.8
6745,581011,14397,148.56
6746,581011,14397,74.28
6747,581013,17017,148.56
6748,581013,17017,148.56
6749,581013,17017,74.28
6750,581013,17017,74.28
6751,581013,17017,619.0
6752,581013,17017,297.12
6753,581013,17017,74.28
6754,581013,17017,74.28
6755,581013,17017,74.28
6756,581013,17017,445.68
6757,581013,17017,148.56
6758,581013,17017,148.56
6759,581013,17017,297.12
6760,581014,16458,37.14
6761,581014,16458,123.8
6762,581014,16458,123.8
6763,581014,16458,123.8
6764,581014,16458,60.4
6765,581014,16458,60.4
6766,581015,13949,49.52
6767,581015,13949,148.56
6768,581015,13949,49.52
6769,581015,13949,148.56
6770,581015,13949,74.28
6771,581015,13949,74.28
6772,581015,13949,74.28
6773,581015,13949,74.28
6774,581015,13949,74.28
6775,581015,13949,74.28
6776,581015,13949,74.28
6777,581015,13949,37.14
6778,581015,13949,74.28
6779,581015,13949,148.56
6780,581015,13949,74.28
6781,581015,13949,74.28
6782,581015,13949,297.12
6783,581015,13949,144.96
6784,581015,13949,144.96
6785,581015,13949,148.56
6786,581015,13949,148.56
6787,581015,13949,74.28
6788,581015,13949,74.28
6789,581015,13949,74.28
6790,581015,13949,74.28
6791,581015,13949,74.28
6792,581015,13949,74.28
6793,581015,13949,99.04
6794,581015,13949,173.76
6795,581015,13949,173.76
6796,581015,13949,173.76
6797,581015,13949,173.76
6798,581015,13949,86.88
6799,581015,13949,86.88
6800,581015,13949,21.72
6801,581015,13949,173.76
6802,581015,13949,86.88
6803,581015,13949,86.88
6804,581015,13949,86.88
6805,581015,13949,86.88
6806,581015,13949,86.88
6807,581015,13949,72.4
6808,581015,13949,72.4
6809,581016,14141,21.72
6810,581016,14141,173.76
6811,581016,14141,86.88
6812,581016,14141,43.44
6813,581016,14141,43.44
6814,581016,14141,86.88
6815,581016,14141,28.96
6816,581016,14141,21.72
6817,581016,14141,21.72
6818,581016,14141,28.96
6819,581017,14910,43.44
6820,581017,14910,86.88
6821,581017,14910,86.88
6822,581017,14910,43.44
6823,581017,14910,173.76
6824,581017,14910,57.92
6825,581017,14910,14.48
6826,581017,14910,72.4
6827,581018,13743,173.76
6828,581018,13743,86.88
6829,581018,13743,173.76
6830,581018,13743,173.76
6831,581018,13743,173.76
6832,581018,13743,781.92
6833,581018,13743,1042.56
6834,581019,14794,57.92
6835,581019,14794,74.28
6836,581019,14794,86.88
6837,581019,14794,28.96
6838,581019,14794,173.76
6839,581019,14794,173.76
6840,581019,14794,86.88
6841,581019,14794,86.88
6842,581019,14794,14.48
6843,581019,14794,148.56
6844,581019,14794,24.76
6845,581019,14794,61.9
6846,581019,14794,61.9
6847,581020,17511,297.12
6848,581020,17511,297.12
6849,581020,17511,445.68
6850,581020,17511,148.56
6851,581020,17511,148.56
6852,581020,17511,148.56
6853,581020,17511,309.5
6854,581020,17511,742.8
6855,581020,17511,742.8
6856,581020,17511,222.84
6857,581020,17511,1485.6
6858,581020,17511,3565.44
6859,581020,17511,297.12
6860,581020,17511,594.24
6861,581020,17511,990.4
6862,581020,17511,148.56
6863,581020,17511,99.04
6864,581020,17511,148.56
6865,581020,17511,99.04
6866,581020,17511,396.16
6867,581020,17511,594.24
6868,581020,17511,594.24
6869,581020,17511,445.68
6870,581020,17511,297.12
6871,581020,17511,297.12
6872,581020,17511,371.4
6873,581020,17511,222.84
6874,581020,17511,297.12
6875,581020,17511,619.0
6876,581020,17511,619.0
6877,581020,17511,297.12
6878,581020,17511,297.12
6879,581020,17511,297.12
6880,581020,17511,154.75
6881,581020,17511,297.12
6882,581020,17511,891.36
6883,581020,17511,619.0
6884,581020,17511,619.0
6885,581020,17511,604.0
6886,581020,17511,604.0
6887,581021,14769,72.48
6888,581021,14769,74.28
6889,581021,14769,74.28
6890,581021,14769,74.28
6891,581021,14769,74.28
6892,581021,14769,74.28
6893,581021,14769,74.28
6894,581021,14769,37.14
6895,581021,14769,37.14
6896,581021,14769,74.28
6897,581021,14769,37.14
6898,581021,14769,74.28
6899,581021,14769,74.28
6900,581021,14769,37.14
6901,581021,14769,37.14
6902,581021,14769,74.28
6903,581021,14769,49.52
6904,581021,14769,49.52
6905,581021,14769,49.52
6906,581021,14769,24.76
6907,581021,14769,24.76
6908,581021,14769,12.38
6909,581021,14769,12.38
6910,581021,14769,18.57
6911,581022,12826,74.28
6912,581022,12826,61.9
6913,581022,12826,61.9
6914,581022,12826,61.9
6915,581022,12826,61.9
6916,581022,12826,61.9
6917,581023,13023,24.76
6918,581023,13023,6.19
6919,581023,13023,18.57
6920,581023,13023,12.38
6921,581023,13023,6.19
6922,581023,13023,6.19
6923,581023,13023,12.38
6924,581023,13023,80.47
6925,581023,13023,30.95
6926,581023,13023,6.19
6927,581023,13023,6.19
6928,581023,13023,6.19
6929,581023,13023,6.19
6930,581023,13023,18.57
6931,581023,13023,30.95
6932,581023,13023,6.19
6933,581023,13023,6.19
6934,581023,13023,6.19
6935,581023,13023,30.95
6936,581023,13023,61.9
6937,581023,13023,12.38
6938,581023,13023,12.38
6939,581023,13023,12.38
6940,581023,13023,6.19
6941,581023,13023,18.57
6942,581023,13023,21.72
6943,581023,13023,21.72
6944,581023,13023,7.24
6945,581023,13023,7.24
6946,581023,13023,7.24
6947,581023,13023,31.95
6948,581023,13023,7.24
6949,581023,13023,28.96
6950,581023,13023,14.48
6951,581023,13023,7.24
6952,581023,13023,43.44
6953,581023,13023,102.24
6954,581023,13023,12.08
6955,581023,13023,6.04
6956,581023,13023,6.04
6957,581023,13023,18.57
6958,581023,13023,30.95
6959,581023,13023,18.57
6960,581023,13023,340.45
6961,581023,13023,6.19
6962,581023,13023,12.38
6963,581023,13023,191.89
6964,581023,13023,6.19
6965,581023,13023,6.19
6966,581023,13023,18.57
6967,581023,13023,24.76
6968,581023,13023,18.57
6969,581023,13023,6.19
6970,581023,13023,6.19
6971,581023,13023,18.57
6972,581023,13023,6.19
6973,581023,13023,6.19
6974,581023,13023,24.76
6975,581023,13023,6.19
6976,581023,13023,12.38
6977,581023,13023,6.19
6978,581023,13023,24.76
6979,581023,13023,12.38
6980,581023,13023,6.19
6981,581023,13023,12.38
6982,581023,13023,18.57
6983,581023,13023,6.19
6984,581023,13023,6.19
6985,581023,13023,12.38
6986,581023,13023,6.19
6987,581023,13023,61.9
6988,581023,13023,12.38
6989,581023,13023,6.19
6990,581023,13023,6.19
6991,581023,13023,6.19
6992,581023,13023,6.19
6993,581023,13023,24.76
6994,581023,13023,18.57
6995,581023,13023,6.19
6996,581023,13023,18.57
6997,581023,13023,24.76
6998,581023,13023,6.19
6999,581023,13023,6.04
7000,581023,13023,6.04
7001,581023,13023,6.04
7002,581023,13023,42.28
7003,581023,13023,6.04
7004,581023,13023,18.12
7005,581023,13023,6.19
7006,581023,13023,30.95
7007,581023,13023,6.19
7008,581023,13023,12.38
7009,581023,13023,6.19
7010,581023,13023,92.85
7011,581023,13023,6.19
7012,581023,13023,7.24
7013,581023,13023,28.96
7014,581023,13023,36.2
7015,581023,13023,21.72
7016,581023,13023,43.44
7017,581023,13023,6.39
7018,581023,13023,7.24
7019,581023,13023,14.48
7020,581023,13023,7.24
7021,581023,13023,14.48
7022,581023,13023,43.44
7023,581023,13023,28.96
7024,581023,13023,6.19
7025,581023,13023,18.57
7026,581023,13023,12.38
7027,581023,13023,18.57
7028,581023,13023,6.19
7029,581023,13023,6.19
7030,581023,13023,6.19
7031,581023,13023,12.38
7032,581023,13023,6.19
7033,581023,13023,12.38
7034,581023,13023,24.76
7035,581023,13023,6.19
7036,581023,13023,6.19
7037,581023,13023,80.47
7038,581023,13023,30.95
7039,581023,13023,43.33
7040,581023,13023,6.19
7041,581023,13023,6.13
7042,581023,13023,6.13
7043,581023,13023,18.57
7044,581023,13023,6.19
7045,581023,13023,6.19
7046,581023,13023,6.19
7047,581023,13023,6.19
7048,581023,13023,12.38
7049,581023,13023,6.19
7050,581023,13023,6.19
7051,581023,13023,6.19
7052,581023,13023,6.19
7053,581023,13023,43.33
7054,581023,13023,18.57
7055,581023,13023,43.33
7056,581023,13023,6.19
7057,581023,13023,6.19
7058,581023,13023,18.57
7059,581023,13023,6.19
7060,581023,13023,6.19
7061,581023,13023,6.19
7062,581023,13023,6.19
7063,581023,13023,6.19
7064,581023,13023,43.33
7065,581023,13023,12.38
7066,581023,13023,12.38
7067,581023,13023,6.19
7068,581023,13023,18.57
7069,581023,13023,396.16
7070,581023,13023,111.42
7071,581023,13023,24.76
7072,581023,13023,61.9
7073,581023,13023,24.76
7074,581023,13023,123.8
7075,581023,13023,49.52
7076,581023,13023,61.9
7077,581023,13023,49.52
7078,581023,13023,6.19
7079,581023,13023,18.57
7080,581023,13023,6.19
7081,581023,13023,12.38
7082,581023,13023,6.19
7083,581023,13023,6.19
7084,581023,13023,18.57
7085,581023,13023,6.19
7086,581023,13023,12.38
7087,581023,13023,6.19
7088,581023,13023,6.19
7089,581023,13023,6.19
7090,581023,13023,6.19
7091,581023,13023,6.19
7092,581023,13023,12.38
7093,581023,13023,37.14
7094,581023,13023,12.38
7095,581023,13023,6.19
7096,581023,13023,24.76
7097,581023,13023,12.38
7098,581023,13023,18.57
7099,581023,13023,18.57
7100,581023,13023,24.76
7101,581023,13023,37.14
7102,581023,13023,6.19
7103,581023,13023,6.19
7104,581023,13023,37.14
7105,581023,13023,18.57
7106,581023,13023,24.76
7107,581023,13023,12.38
7108,581023,13023,6.19
7109,581023,13023,24.76
7110,581023,13023,6.19
7111,581023,13023,6.19
7112,581023,13023,55.71
7113,581023,13023,12.38
7114,581023,13023,6.19
7115,581023,13023,12.38
7116,581023,13023,6.19
7117,581023,13023,43.33
7118,581023,13023,18.57
7119,581023,13023,18.57
7120,581023,13023,6.19
7121,581023,13023,43.33
7122,581023,13023,12.38
7123,581023,13023,18.57
7124,581023,13023,55.71
7125,581023,13023,24.76
7126,581023,13023,24.16
7127,581023,13023,18.57
7128,581023,13023,6.19
7129,581023,13023,6.19
7130,581023,13023,6.19
7131,581027,17091,61.9
7132,581027,17091,61.9
7133,581027,17091,37.14
7134,581027,17091,37.14
7135,581027,17091,18.39
7136,581027,17091,24.76
7137,581027,17091,24.76
7138,581027,17091,18.57
7139,581027,17091,24.76
7140,581027,17091,61.9
7141,581027,17091,61.9
7142,581027,17091,61.9
7143,581027,17091,61.9
7144,581027,17091,61.9
7145,581027,17091,61.9
7146,581027,17091,61.9
7147,581027,17091,61.9
7148,581027,17091,61.9
7149,581027,17091,61.9
7150,581027,17091,61.9
7151,581027,17091,61.9
7152,581027,17091,61.9
7153,581034,17049,247.6
7154,581034,17049,61.9
7155,581034,17049,61.9
7156,581034,17049,61.9
7157,581034,17049,148.56
7158,581034,17049,148.56
7159,581034,17049,18.57
7160,581034,17049,24.76
7161,581034,17049,18.57
7162,581034,17049,148.56
7163,581034,17049,24.76
7164,581034,17049,24.76
7165,581034,17049,24.76
7166,581034,17049,61.9
